LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;110;Editar Ordem de Compra;Sucesso;;Ordem de Compra Editada;Aquisicao > Negociacoes >  Tarefas > Gerenciar Ordens  de Compra > Acoes  > Editar Ordem de Compra;Compras;Fusion: FDC;Franciele Almeida;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;120;Submeter Ordem de Compra;Sucesso;;Ordem de Compra Submetida;Aquisicao > Negociacoes >  Tarefas > Gerenciar Ordens  de Compra > Acoes  > Submeter Ordem de Compra;Compras;Fusion: FDC;Franciele Almeida;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;130;Aprovar Ordem de Compra;Sucesso;;Ordem de Compra Aprovada;Aquisicao > Negociacoes >  Tarefas > Gerenciar Ordens  de Compra > Acoes  > Aprovar Ordem de Compra;Compras;Fusion: FDC;Franciele Almeida;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;140;Integrar com Ecomex;Sucesso;;;;Compras;Fusion: FDC;Gabriel Miranda;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;150;Conferir pedido de compra.;Sucesso;;Pedido de Compra conferido;Comex > Importação > Pedido de Compra > Manutenção;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;160;Criar fatura;Sucesso;;Fatura criada;Comex > Importação > Faturas > Commercial e Proforma;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;170;Vincular pedido de compra.;Sucesso;;Pedido de Compra vinculado na fatura;Comex > Importação > Faturas > Commercial e Proforma;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;180;Conferir e complementar dados.;Sucesso;;Dados da fatura conferidos;Comex > Importação > Faturas > Commercial e Proforma;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;190;Inserir datas de follow-up.;Sucesso;;Datas atualizadas;Comex > Importação > Faturas > Commercial e Proforma;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;200;Criar embarque.;Sucesso;;Embarque criado;Comex > Importação > Embarques > Consolidação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;210;Informar os dados logísticos.;Não Executado;;Dados logísticos informados;Comex > Importação > Embarques > Consolidação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;220;Vincular fatura(s) ao embarque;Não Executado;;Fatura vinculada no embarque;Comex > Importação > Embarques > Consolidação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;230;Informar diário.;Não Executado;;Diário atualizado;Comex > Importação > Embarques > Consolidação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;240;Inserir datas de follow-up.;Não Executado;;Datas atualizadas;Comex > Importação > Embarques > Consolidação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;250;Totalizar embarque.;Não Executado;;Embarque totalizado;Comex > Importação > Embarques > Totalização;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;260;Gerar LI Prévia;Não Executado;;LI criada;COMEX > Importação > Licenciamento > LI / LSI;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;270;Conferir a(s) licença(s).;Não Executado;;Licenças validadas e confirmadas como vigentes e compatíveis com a operação.;Comex > Importação > Licenciamento > Relatórios > Conferência;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;280;Complementar licença(s).;Não Executado;;Licença atualizada com todas as informações faltantes e pronta para uso na DI.;Comex > Importação > Licenciamento > Manutenção;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;290;Gerar estrutura própria XML e Registrar licença(s);Não Executado;;Arquivo XML gerado e licença registrada no sistema ou órgão competente.;Comex > Siscomex > WEB > Gerar XML Lote LI;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;300;Solicitar anuência(s).;Não Executado;;Solicitação enviada ao órgão anuente e protocolo gerado.;Comex > Importação > Licenciamento > Relatórios > Anuência;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;310;Atualizar dados de anuência e validade.;Não Executado;;Campos de anuência e validade atualizados conforme retorno do órgão.;Comex > Siscomex > WEB > Atualizar dados de anuência e validade;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;320;Cadastrar conhecimento de transporte.;Não Executado;;Conhecimento cadastrado e vinculado ao embarque.;Comex > Importação > Conhecimento de Transporte > Manutenção;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;330;Informar dados do booking;Não Executado;;Dados do booking registrados e visíveis no embarque.;Comex > Importação > Conhecimento de Transporte > Manutenção;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;340;Informar dados de embalagem e container.;Não Executado;;Dados de embalagem e container gravados no sistema.;Comex > Importação > Conhecimento de Transporte > Manutenção;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;350;Vincular conhecimento de transporte no embarque.;Não Executado;;Conhecimento vinculado corretamente ao embarque correspondente.;Comex > Importação > Embarques > Consolidação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;360;Informar dados do seguro internacional.;Não Executado;;Dados de apólice e cobertura incluídos na ficha do embarque.;Comex > Importação > Embarques > Consolidação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;370;Gerar numerário;Não Executado;;Numeração de numerário criada e disponível para aprovação.;Comex > Importação > Numerários > Manutenção;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;380;Totalizar embarque.;Não Executado;;Embarque totalizado, com valores e quantidades consolidados.;Comex > Importação > Desembaraço > Totalização;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;390;Aprovar numerário.;Não Executado;;Numerário aprovado e liberado para etapas seguintes.;Comex > Importação > Numerários > Aprovação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;400;Inserir datas de follow-up.;Não Executado;;Datas de acompanhamento registradas no sistema.;Comex > Importação > Embarques > Consolidação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;410;Lançar acréscimos e deduções.;Não Executado;;Valores adicionais ou descontos lançados corretamente na DI.;Comex > Importação > Embarques > Consolidação;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;420;Gerar declaração de importação.;Não Executado;;Declaração de Importação (DI) gerada e validada.;Comex > Importação > Desembaraço > Declarações;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;430;Informar no campo CNPJ DO ADQUIRENTE a entidade habilitada com “Q” - tabela de sistema 918;Não Executado;;Declaração de Importação (DI) gerada e validada.;Comex > Importação > Desembaraço > Declarações;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;440;Totalizar embarque.;Não Executado;;Dados finais totalizados após inserções complementares.;Comex > Importação > Desembaraço > Totalização;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;450;Atualizar dados do Mantra (aéreo) ou CE Mercante (marítimo);Não Executado;;Dados de controle aduaneiro atualizados conforme modal.;Comex >  Siscomex > Atualizar dados do Mantra -  Comex > Importação > Embarques > Consolidação > conhecimento de transporte;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;460;Gerar Instrução de Desembaraço.;Não Executado;;Documento de instrução emitido e disponível para conferência.;Comex > Importação > Embarques > Relatórios > Instrução de desembaraço  E/OU Comex > Importação > Embarques > Relatórios > Instrução de desembaraço resumido.;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;470;Complementar declaração de importação (Conferências Exceção Fiscal, ICMS etc);Não Executado;;DI complementada com informações fiscais e correções pendentes.;Comex > Importação > Desembaraço > Declarações;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;480;Totalizar embarque.;Não Executado;;Embarque totalizado e validado após complementação.;Comex > Importação > Desembaraço > Totalização;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;490;Aprovar Invoice  Importação / Câmbio;Bloqueado;;Invoice aprovada e integrada ao módulo de câmbio.;COMEX > Importação > Faturas > Aprovação de invoices;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;500;Integração Ecomex Importação -  Câmbio;Não Executado;;Dados sincronizados entre módulos de Importação e Câmbio.;COMEX > Câmbio > Documentos;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;510;Criar pedido de compra;Não Executado;;Pedido de Compra criado;Criar pedido de compra;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;520;Aprovar pedido de compra.;Não Executado;;Pedido de Compra aprovado;GES.01 - Gerenciar Transações de Estoque;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;530;Verificar condição de pagamento, vencimento e quantidade de parcelas;Não Executado;;Condições de pagamento conferidas e validadas.;COMEX > Câmbio > Documentos;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;540;Aprovação do Documento de Câmbio;Não Executado;;Documento de câmbio aprovado para contratação.;COMEX > Câmbio > Aprovação de documentos;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;550;Geração de Lote(s) e/ou Cotações - opcional;Não Executado;;Lotes e/ou cotações criados para comparação e análise.;COMEX > Câmbio > Lotes;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;560;Gerar contrato de câmbio;Não Executado;;Contrato de câmbio gerado com dados consistentes.;COMEX > Câmbio > Contratos;Consultoria eComex;Fusion: FDC;Maylon;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;570;Vincular Lote ou Parcela de documento de cambio ao contrato;Não Executado;;Lote ou parcela corretamente associada ao contrato.;COMEX > Câmbio > Contratos;Consultoria eComex;Fusion: FDC;Maylon;;
