LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;250;Abir captura de Pesagem (Entrada) AUTOMÁTICA para Descarga;Não Executado;;"Caputar peso inicial (Bruto) para recebimento
";Registro de abertura de pesagem Bruta do veículo na Balança;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;260;Autorizar Descarga;Não Executado;;Descarregar Veículo;Liberar descarregamento da carga;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;270;Efetuar Recebimento Físico;Não Executado;;Item Recebido Fisicamente;Realizar entrada do Material no Estoque referente ao recebimento;Gestão de Estoques;Fusion: INV;Rafael Brandão;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;280;Movimentar Entrada no estoque;Não Executado;;Receber produtos;Atualizar estoque e disponibilidade para uso;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;290;Fechar pesagem (Saída) AUTOMÁTICA da descarga;Não Executado;;Disponibilizar estoque;Encerrar pesagem após descarregamento do veículo;Balança;Agrosys;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;300; Capturar Documento no modulo do FDC;Não Executado;;Documento Capturado;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Gerenciar Documentos Fiscais de Entrada > Selecionar Documento > Conferir informações de entrada e fiscais > Validar Documento Fiscal;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;310;Confirmar Entregas do Itens;Não Executado;;Confirmação do Recebimento dos Itens;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Confirmar Entrega do Item > Selecionar Documento > Registrar Entregas automaticas > Validar Entregas;Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;320;Disponibilidade de estoque ;Não Executado;;Disponibilizar estoque;Itens Disponíveis em estoque;Gestão de Estoques;Fusion: INV;Rafael Brandão;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;330;OTM - Evento de P.O.D  (Proof of Delivery);Não Executado;;Material Entregue;"Gerenciamento de Remessa > Remessa de Compra > Seleciona Remessa > Ações  > Gerenciamento de Remessa > Eventos > Adicionar Eventos para o Local > Evento Rápido > Selecionar > POD > Selecionar o Local da Entrega > Informar Data e Hora do Evento > Clicar em ""Salvar"" ";Logistica e Transporte;OTM:Transportation;Willian Alves;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;340;OTM - Evento Fim de Viagem;Não Executado;;Viagem Finalizada;"Gerenciamento de Remessa > Remessa de Compra > Seleciona Remessa > Ações  > Gerenciamento de Remessa > Eventos > Adicionar Eventos para o Local > Evento Rápido > Selecionar > Fim de Viagem > Selecionar o Local da Entrega > Informar Data e Hora do Evento > Clicar em ""Salvar""";Logistica e Transporte;OTM:Transportation;Willian Alves;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;350;Validar Contabilizacao;Não Executado;;Contabilizacao validada;Validar Contabilizacao;Controladoria;Fusion: AP;Walceir Hernandes;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;MAIS_FRANGO.PTM.0556.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.PTM.0556.V3"").click()";GRF.07.2050 - ENTRADA DE MERCADORIA REMETIDA PARA INDUST. E NÃO APLICADA NO REFERIDO PROCESSO;1;tr_child_182;360;Escrituração fiscal do Documento;Não Executado;;Conferencias Fiscais e Obrigações Acessórias;Escrituração fiscal do Documento para Obrigações Acessórias;Fiscal;THON:TaxOne;Deise Cristiane da Rosa;;
